what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1574833666366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1574833666757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574833675487
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1574833677310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833677660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833678301
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1574833682620
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574833710620
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574833762257
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1574833763020
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833763378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833763698
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1574833764889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833777601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833833827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574833835520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574834900138
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574834909100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574834915912
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1574834917212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574834917611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574834917892
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1574834919799
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574834939535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574834948088
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574834949650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574834953223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574834954794
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574834981692
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574834993633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574835019559
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1574835020575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835020899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835021091
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1574835040465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835040551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835041129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835041542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835042978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574835058690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835062155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574835063412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1574835068803
