what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216892697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216894366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573216895316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216899400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216905858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1573216908569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216918651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573216920358
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573216926149
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1573216962632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1573216964646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217002903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217004371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217004716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217007356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217122252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217149499
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573217153468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217155954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217157760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217158091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217160266
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573217165544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217168396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217170304
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573217171210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1573217173067
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573217186956
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1573217188219
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1573217189803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217203876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217206687
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573217208956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1573217209997
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573217255569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1573217261471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573217271427
