what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227359218
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1574227371829
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1574227371839
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1574227371860
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1574227371905
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1574227371907
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227388251
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1574227705826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227707930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227709900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227710454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227711938
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227726899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227739135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574227740460
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227743647
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227746008
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227843622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227846422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1574227873977
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227914746
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574227917279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228048886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228053066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228056285
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228056500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228064105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228065544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228065962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574228067639
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1574228067923
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1574228080050
