what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813067765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813069435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813121309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813122769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813181549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813401378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813401997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813402598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813404424
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813548247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573813568840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1573813732949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1573813736275
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1573813809615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1573813813452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813898225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813899812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813900224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813901784
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573813902549
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573813917244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813943306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813945087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813945425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573813946818
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573813951109
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573814060608
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1573814085597
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573814085599
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573814090999
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573814152224
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573814152296
