what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1573888145907
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1573888145908
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1573888145912
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1573888145913
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1573888145913
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1573888145914
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1573888145914
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1573888145914
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1573888145916
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1573888145917
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1573888145917
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1573888145918
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1573888145918
started,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1573888145919
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1573888145920
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1573888145920
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1573888145920
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1573888145921
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1573888145921
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1573888145922
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1573888145922
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1573888145925
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1573888145927
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1573888145928
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1573888145931
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1573888145932
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1573888145932
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1573888145933
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1573888145942
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1573888145943
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1573888145944
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1573888145944
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1573888145945
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1573888145946
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1573888145947
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1573888145948
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1573888145950
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1573888145951
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1573888145952
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1573888145952
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1573888145953
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1573888145953
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1573888145954
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1573888145954
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1573888145954
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1573888145955
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1573888145955
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1573888145956
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1573888145959
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1573888145959
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1573888145960
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1573888145962
os,sysinfo,,,"linux",1573888145966
arch,sysinfo,,,"x86_64",1573888145966
ws,sysinfo,,,"gtk",1573888145966
locale,sysinfo,,,"en_IN",1573888145966
processors,sysinfo,,,"2",1573888145966
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1573888145966
java.runtime.version,sysinfo,,,"1.8.0_222-8u222-b10-1ubuntu1~18.04.1-b10",1573888145966
java.specification.name,sysinfo,,,"Java Platform API Specification",1573888145966
java.specification.vendor,sysinfo,,,"Oracle Corporation",1573888145966
java.specification.version,sysinfo,,,"1.8",1573888145966
java.vendor,sysinfo,,,"Private Build",1573888145966
java.version,sysinfo,,,"1.8.0_222",1573888145966
java.vm.info,sysinfo,,,"mixed mode",1573888145966
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1573888145966
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1573888145966
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1573888145966
java.vm.specification.version,sysinfo,,,"1.8",1573888145966
java.vm.vendor,sysinfo,,,"Private Build",1573888145966
java.vm.version,sysinfo,,,"25.222-b10",1573888145966
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1573888145991
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1573888146034
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1573888146047
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1573888146126
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1573888146145
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1573888146156
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1573888146274
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1573888146277
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573888147685
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1573888147712
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1573888147718
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1573888147753
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573888157960
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573888158090
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573888158125
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573888161158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888280314
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888280566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888282640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888286744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888299955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888301202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888311855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888319633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888320883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888461784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888475479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888477101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888478055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888506171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888511904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888546208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888550513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888551662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888553494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888555416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888563751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888572333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888604573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888605939
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888618199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888619469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888623347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888624786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888625597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888626241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888626901
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888627662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888658169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888659573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888662944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888782460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888784832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573888925094
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1573888933590
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1573888933608
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1573888933705
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1573888933713
opened,view,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui.HelpView",1573888933916
activated,view,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui.HelpView",1573888934416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.helpSearch",1573888934607
