what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574757805658
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574757847309
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574757848003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574757850889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574757913065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574757914265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759393755
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574759404784
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1574759414438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759448774
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1574759464084
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1574759464139
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1574759464224
error,log,,,"A workspace crash was detected. The previous session did not exit normally. Not using saved taglib indexes.",1574759464229
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1574759464254
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1574759464385
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1574759464533
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1574759464601
error,log,,,"Participant 'org.eclipse.jdt.debug.refactoring.breakpoint.packageRename' removed due to the following exception",1574759464974
error,log,,,"Internal Error",1574759465444
error,log,,,"add(java.lang.Object) [in LinkedList [in [Working copy] LinkedList.java [in com.bridgelabz.Datastructreprograms.base [in src [in BridgeLabz]]]]] does not exist",1574759465444
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1574759471150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759471177
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574759475160
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1574759477039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759497643
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1574759509307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759509325
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574759539495
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574759541868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759567623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759569232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759569530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759571038
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1574759575961
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1574759638491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759660393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759681987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759687422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1574759694015
